UUID;Version;Name;Kategorie;Konformität;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;A5;0,14489;1,32E-08;0,00041473;-0,0002845;-0,00002164;-1,39996E-05;-1,631;0,714069;-0,506289;0,20778;-0,70687;-0,29343;-1,0003;0,0727;0;0;0,00213644;5,93E-09;0,00153534;0,000240395;0;0,6;0;0,383;1,18
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;B2;2,5;9,56E-08;0,00149;0,0114;0,00779;0,00000717;23,5;24;0;24;34,7;0;34,7;0;0;0;0,104;2,92E-08;0,27;0,0042;0;0;0;0;0
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;B5;6,2361;8,222E-08;0,00119135;0,0225997;0,0138135;2,26589E-05;66,3507;39,4501;0;39,4501;71,833;0;71,833;0;0;0;3,30869;1,71275E-06;0,249409;0,00096306;0;0;0;5,2;12
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;C1;0,0585;2,6E-12;0,0000107;0,000167;0,0000152;2,34E-08;0,625;0,35;0;0,35;1,03;0;1,03;0;0;0;0,0005;4,16E-10;0,000676;0,00016;0;0;0;0;0
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;C2;0,097;3,26E-14;-0,0000685;0,000217;0,0000515;7,81E-09;1,34;0,0675;0;0,0675;1,35;0;1,35;0;0;0;0,000125;7,07E-08;0,000103;0,00000184;0;0;0;0;0
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;C3;38,6;2,16E-08;0,000711;0,0114;0,00274;-0,00000825;8,47;0,422;0;0,422;167,99;-157,99;10;0;0;0;0,0911;2,19E-09;0,021;0,000502;0;0;0;59,6;164
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;C4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10159881-88fb-4ca6-9cc3-73bd00e640cd;00.05.000;Pulastic Multifunctional Sports Floor;'Komposite' / 'Systembauteile' / 'Decken';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;405d4a23-2d80-35e9-2db5-d244428ba2a2;Pulastic Multifunctional Sports Floor;;0,01725;;0,0055;;;0,01725;D;-20,3;-1,09E-08;-0,0036;-0,0341;-0,0038;-0,00000762;-291;-60,6;0;-60,6;-346;0;-346;0;0;0;-0,0775;-0,000000829;0,00418;-0,0221;0;0;0;0;0
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;A1-A3;12,1;1,309E-09;0,006132;0,04393;0,004327;0,00004179;237;20,35;4,3;24,65;165,1;87,3;252,4;0;;;0,09212;0,000007886;0,3563;0,006079;;;;;
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;A4;2,20098;5,21722E-14;0,00165945;0,043304;0,00469238;1,03029E-07;27,9434;0,662649;0;0,662649;28,0336;0;28,0336;0;;;0,00123279;6,45119E-07;0,0010352;3,54532E-05;;;;;
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;A5;1,6903;6,19861E-11;0,000317477;0,00380708;0,000420158;2,13985E-06;12,9799;4,13868;-2,60181;1,53687;14,0719;-0,128604;13,9433;0;;;0,00481807;4,1095E-07;0,358746;0,000380318;;;;0,811878;1,91943
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;B2;0,284;1,03E-12;0,0000593;0,000728;0,0000938;0,000000164;3,36;1,59;0;1,59;5,13;0;5,13;0;;;0,00247;2,43E-09;0,00838;0,000702;;;;;
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;C1;0,0124;5,53E-14;0,00000221;0,0000353;0,00000331;6,61E-09;0,133;0,0854;0;0,0854;0,227;0;0,227;0;;;0,000116;1,07E-10;0,00016;0,0000377;;;;;
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;C2;0,0798;2,17E-15;-0,0000568;0,000174;0,0000439;6,53E-09;1,08;0,0599;0;0,0599;1,09;0;1,09;0;;;0,00011;6,28E-08;0,000091;0,00000149;;;;;
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;C3;16,8;5,95E-12;0,000343;0,0148;0,000654;0,00000487;20,2;8,05;-4,3;3,75;109,7;-87,3;22,4;0;;;0,0409;0,00000014;7,58;0,000875;;;;18;42,7
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;C4;0,604;1,63E-13;0,000181;0,00165;0,00169;0,000000132;8,77;0,677;0;0,677;9,1;0;9,1;0;;;-0,0000234;3,89E-08;8,59;0,000129;;;;;
7e8a0bcf-cded-4448-a5e7-8de4777e8556;00.03.000;Semi flexible LVT floating floor with mechanical locking according to EN ISO 10582;'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;afc55368-6fcc-5656-96fe-7957c8567ffe;semi flexible LVT floating floor with mechanical locking (8.6 kg/m²);;8,6;;0,0041;;;8,6;D;-4,868;-9,197E-12;-0,0006128;-0,007475;-0,0008335;-0,000001225;-68,93;-14,28;0;-14,28;-84,74;0;-84,74;0;;;-0,01947;-3,383E-08;-0,03321;-0,006273;;;8,6;;
8633a241-2785-4389-a646-1032c5b5506e;00.03.000;Duschflächen, Badewannen und Waschtische aus KALDEWEI Stahl-Email;'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4ce64f0b-0f10-b8cf-1687-666f7ede4064;1m² Duschfläche, Badewanne oder Waschtisch;;17,93;;2,1;;;17,93;A1-A3;64,5;3,14E-11;0,0182;0,163;0,017;0,000606;648;74,848;6,952;81,8;678;0;678;4,341;0;0;0,0454;0,00000493;3,8;0,012;0;0;0;0;0
8633a241-2785-4389-a646-1032c5b5506e;00.03.000;Duschflächen, Badewannen und Waschtische aus KALDEWEI Stahl-Email;'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4ce64f0b-0f10-b8cf-1687-666f7ede4064;1m² Duschfläche, Badewanne oder Waschtisch;;17,93;;2,1;;;17,93;A5;0,0763;1,69E-15;0,00000077;0,0000177;0,00000195;9,62E-09;0,0287;0,00712;0;0,00712;0,0324;0;0,0324;0;0;0;0,000187;1,66E-10;0,00629;0,00000147;0;0;0;0,133;0,306
8633a241-2785-4389-a646-1032c5b5506e;00.03.000;Duschflächen, Badewannen und Waschtische aus KALDEWEI Stahl-Email;'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4ce64f0b-0f10-b8cf-1687-666f7ede4064;1m² Duschfläche, Badewanne oder Waschtisch;;17,93;;2,1;;;17,93;C3;0,0301;1,22E-13;0,00000584;0,0000875;0,00000964;1,48E-08;0,328;0,191;0;0,191;0,537;0;0,537;0;0;0;0,000259;2,58E-09;0,000355;0,000083;0;16,8;0;0;0
8633a241-2785-4389-a646-1032c5b5506e;00.03.000;Duschflächen, Badewannen und Waschtische aus KALDEWEI Stahl-Email;'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4ce64f0b-0f10-b8cf-1687-666f7ede4064;1m² Duschfläche, Badewanne oder Waschtisch;;17,93;;2,1;;;17,93;C4;0,0337;7,5E-15;0,0000157;0,000199;0,0000275;0,000000013;0,436;0,0561;0;0,0561;0,452;0;0,452;0;0;0;0,0000861;7,78E-09;2,12;0,00000648;0;0;0;0;0
8633a241-2785-4389-a646-1032c5b5506e;00.03.000;Duschflächen, Badewannen und Waschtische aus KALDEWEI Stahl-Email;'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4ce64f0b-0f10-b8cf-1687-666f7ede4064;1m² Duschfläche, Badewanne oder Waschtisch;;17,93;;2,1;;;17,93;D;-28;5,26E-14;-0,0131;-0,0541;-0,00377;-0,000472;-263;19,4;0;19,4;-253;0;-253;16,8;0;0;-0,0518;-0,0000323;3,01;-0,0000189;0;0;0;0;0
54731578-8a09-443b-bc07-371147109759;00.09.000;EGGER Laminatfussboden;'Holz' / 'Holzböden' / 'Laminat';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;d8da549a-43ef-8961-fad2-c21c3d924f3e;Laminat-Fussboden (6,93 kg/m²);;6,93;920;0,008;;;6,93;A1-A3;-6,01;7,73E-12;0,00141;0,00889;0,00262;0,000000829;88,7;80,7943;103,206;184;73,65;17,75;91,4;0,04;31,45;0;0,00995;0,0000177;0,0272;0,00105;0;0;0;0;0
54731578-8a09-443b-bc07-371147109759;00.09.000;EGGER Laminatfussboden;'Holz' / 'Holzböden' / 'Laminat';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;d8da549a-43ef-8961-fad2-c21c3d924f3e;Laminat-Fussboden (6,93 kg/m²);;6,93;920;0,008;;;6,93;C3;10,2;2,7E-13;0,0000108;0,000158;0,0000157;3,09E-08;0,648;0;-103,206;0,417;0;-17,75;1,11;0;0;0;0,000568;5,21E-10;0,000782;0,000184;0;0;6,93;0;0
54731578-8a09-443b-bc07-371147109759;00.09.000;EGGER Laminatfussboden;'Holz' / 'Holzböden' / 'Laminat';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;d8da549a-43ef-8961-fad2-c21c3d924f3e;Laminat-Fussboden (6,93 kg/m²);;6,93;920;0,008;;;6,93;D;-4,86;-1,28E-11;0,000965;-0,000342;0,0000214;-0,00000155;-63,9;-19,9;0;-19,9;-85,9;0;-85,9;0;101,366;17,4137;-0,0201;-0,000000031;0,002;-0,00874;0;0;0;0;0
b6ff9b71-9de4-434b-ae37-b36aca1dc83e;00.03.000;Clima Comfort;'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c5306815-89db-e30f-cb8c-a51b98866cec;1 m², 100mm Dicke;;0,16;40;0,1;;;0,16;A1-A3;8,12813;2,09469E-08;0,00463;0,0136867;0,00179722;1,72362E-05;243,836;7,17551;0;7,17551;145,61;101;246,61;0;0;0;0,0359253;0,000106;0,103;0,00109;0;0;0;0;0
b6ff9b71-9de4-434b-ae37-b36aca1dc83e;00.03.000;Clima Comfort;'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c5306815-89db-e30f-cb8c-a51b98866cec;1 m², 100mm Dicke;;0,16;40;0,1;;;0,16;C3;8,40233;1,4386E-15;0,000210027;0,00329887;0,000837041;8,92749E-08;2,11833;0,327475;0;0,327475;103;-101;2,39234;0;0;0;0,0200217;3,45E-09;0,158;0,000109;0;0;4;14,5;26
b6ff9b71-9de4-434b-ae37-b36aca1dc83e;00.03.000;Clima Comfort;'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c5306815-89db-e30f-cb8c-a51b98866cec;1 m², 100mm Dicke;;0,16;40;0,1;;;0,16;D;-3,40866;-4,70246E-14;-0,000456576;-0,00576277;-0,000623557;-6,15271E-07;-48,1327;-12,2402;0;-12,2402;-60,4389;0;-60,4389;0;0;0;-0,0144301;-2,49E-08;-0,0261;-0,00488;0;0;0;0;0
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;A1;-3,71016;4,31263E-10;0,00184661;0,0124286;0,00146341;6,46155E-07;43,3625;33,3605;74,7142;108,075;41,8223;2,1931;44,0154;0;0,0233439;0;0,0323263;0,000220084;0,0315016;0,000260051;0;0;0;0;0
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;A2;0,121713;2,04E-17;-0,000212261;0,000514043;0,000130834;9,51557E-09;1,67363;0,0974199;0;0,0974199;1,67948;0;1,67948;0;0;0;0,000164702;9,38161E-08;0,000136526;2,27872E-06;0;0;0;0;0
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;A3;0,770728;3,33182E-12;0,000217149;0,00261951;0,000218747;6,75555E-08;10,6862;1,71497;1,0628;2,77777;10,9362;1,57194;12,5082;0;0,20283;0;0,00270535;6,6332E-07;0,00569574;9,98443E-05;0;0;0;0;0
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;A5;0,21187;7,254E-17;1,59283E-06;3,81909E-05;4,78338E-06;8,69586E-09;0,0614873;1,07614;-1,0628;0,013342;1,6406;-1,57194;0,0686694;0;0;0;0,000512135;3,14656E-10;0,0112379;2,84535E-06;0;0;0;0,363915;0,722144
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;C2;0,00514059;8,6E-19;-8,96491E-06;2,17108E-05;5,52582E-06;4,01894E-10;0,0706865;0,00411457;0;0,00411457;0,0709335;0;0,0709335;0;0;0;6,95625E-06;3,96236E-09;5,76622E-06;9,62425E-08;0;0;0;0;0
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;C3;7,13325;1,27602E-15;3,11649E-06;4,71755E-05;7,66848E-06;1,27499E-08;0,297097;0,210447;-74,7142;-74,5038;0,389777;-2,1931;-1,80332;0;0;0;0,000113434;3,02876E-10;0,000403099;3,66973E-05;0;0;4,4;0;0
e72dcde7-4aa8-484d-a100-3e7ab7492b89;00.03.000;STEICO joist/wall Stegträger;'Holz' / 'Holzwerkstoffe' / 'Laminated Veneer Lumber (LVL)';'DIN EN 15804' / 'ISO 14025';specific dataset;1;m;3cb0f28a-cafe-7e32-4dcc-1c016015a5b8;STEICO joist/wall;;;619,47;;;4,4;4,4;D;-3,47499;-8,62313E-15;-0,000319287;-0,00357601;-0,000568044;-8,61754E-07;-51,0321;-14,8024;0;-14,8024;-56,3283;0;-56,3283;0;74,4881;2,1931;0,00990924;-3,17725E-08;0,0360514;-0,00262634;0;0;0;0;0
35ecb076-3f81-40ed-bd9c-8ffd208a070d;00.05.000;Feuerverzinktes Stahlband;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c6805a70-ade9-8c1f-2fba-cec72f9e0653;Feuerverzinktes Stahlband [9 kg/m²];;9;;;;;9;A1-A3;19,9;6E-11;0,00608;0,0527;0,00486;0,000711;186;11,7;0;11,7;191;0;191;1,29;0;0;0,0417;0,00000356;0,21;0,00214;0;0;0;0;0
35ecb076-3f81-40ed-bd9c-8ffd208a070d;00.05.000;Feuerverzinktes Stahlband;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c6805a70-ade9-8c1f-2fba-cec72f9e0653;Feuerverzinktes Stahlband [9 kg/m²];;9;;;;;9;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,55;0;0;0
35ecb076-3f81-40ed-bd9c-8ffd208a070d;00.05.000;Feuerverzinktes Stahlband;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c6805a70-ade9-8c1f-2fba-cec72f9e0653;Feuerverzinktes Stahlband [9 kg/m²];;9;;;;;9;C4;0,0216;5,72E-15;0,00000541;0,0000601;0,00000756;2,34E-09;0,313;0,024;0;0,024;0,325;0;0,325;0;0;0;-0,000000153;1,74E-09;0,453;0,00000453;0;0;0;0;0
35ecb076-3f81-40ed-bd9c-8ffd208a070d;00.05.000;Feuerverzinktes Stahlband;'Metalle' / 'Stahl und Eisen' / 'Stahlbleche';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;c6805a70-ade9-8c1f-2fba-cec72f9e0653;Feuerverzinktes Stahlband [9 kg/m²];;9;;;;;9;D;-11,7;6,54E-08;-0,00541;-0,0231;-0,00171;-0,0000359;-114;7,54;0;7,54;-110;0;-110;7,2885;0;0;0,0157;-0,00000766;1,26;0,00000377;0;0;0;0;0
07315dd8-84e7-433f-b11b-00ffa03a9186;00.03.000;Wakaflex;'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;93841529-7cd2-0920-81de-476a8610a3a7;Wakaflex;;3,54;;0,002;;;3,54;A1;8,7;0,000685;0,00369;0,0291;0,00221;0,0000104;159;30,1599;1,74005;31,9;114,189;56,8106;171;0;0;0;0,0754;0,00391086;12,4166;0,00466325;0;0;0;0;0
07315dd8-84e7-433f-b11b-00ffa03a9186;00.03.000;Wakaflex;'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;93841529-7cd2-0920-81de-476a8610a3a7;Wakaflex;;3,54;;0,002;;;3,54;A2;0,191;4,03E-15;-0,000301;0,000787;0,0002;1,99E-08;2,57;0,173;0;0,173;2,58;0;2,58;0;0;0;0,000201;1,65175E-07;0,0138853;3,11014E-06;0;0;0;0;0
07315dd8-84e7-433f-b11b-00ffa03a9186;00.03.000;Wakaflex;'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;93841529-7cd2-0920-81de-476a8610a3a7;Wakaflex;;3,54;;0,002;;;3,54;A3;0,466;5,14E-13;0,0000194;0,000259;0,0000905;0,000000255;2,83;2,05;0;2,05;4,01;0;4,01;0;0;0;0,000739;4,35531E-09;2,43946;0,000467538;0;0;0;0;0
07315dd8-84e7-433f-b11b-00ffa03a9186;00.03.000;Wakaflex;'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;93841529-7cd2-0920-81de-476a8610a3a7;Wakaflex;;3,54;;0,002;;;3,54;C2;0,0259;5,47E-16;-0,0000373;0,0000992;0,0000251;2,7E-09;0,349;0,0236;0;0,0236;0,35;0;0,35;0;0;0;0,0000273;2,24353E-08;0,001886;4,22442E-07;0;0;0;0;0
07315dd8-84e7-433f-b11b-00ffa03a9186;00.03.000;Wakaflex;'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;93841529-7cd2-0920-81de-476a8610a3a7;Wakaflex;;3,54;;0,002;;;3,54;C3;4;8,96E-14;0,0000975;0,00167;0,000325;0,000000357;1,71;0,378;0;0,378;-54,2563;56,1663;1,91;0;0;0;0;9,18296E-09;0,64357;7,84714E-05;0;0;0;3,64;8,45
07315dd8-84e7-433f-b11b-00ffa03a9186;00.03.000;Wakaflex;'Kunststoffe' / 'Folien und Vliese' / 'Unterspannbahn';'DIN EN 15804' / 'ISO 14025';specific dataset;1;qm;93841529-7cd2-0920-81de-476a8610a3a7;Wakaflex;;3,54;;0,002;;;3,54;D;-3,48;-3,7E-12;-0,000714;-0,0125;-0,000859;-0,00000159;-40,1;-16,7;0;-16,7;-46,9;0;-46,9;0;0;0;-0,0366;-3,2492E-08;-6,40523;-0,00267757;0;0,298;0;0;0
1a24808b-9116-422e-93fb-d435f74a038a;00.05.000;KNAUF GYPSUM PLASTERBOARDS Type A, Type H, Type DF, Type DFH2 and type DFH2IR;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4227d9ec-b476-478f-1b22-590635e53ebe;1 m2;;8,31;893,5;0,012;;;8,31;A1-A3;1,513;0,000000132;0,000358;0,0082;0,00138;0,00000729;25,04;1,538;8,562;10,1;32,044;1,585;33,629;7,162;0;0;0,0176;0,00861;0,00108;0,000141;0;0,0177;0;0;0
8f764a39-2539-4510-8c0a-ab5d67fbb59b;00.08.000;Laminat-Fußbodenbeläge;'Holz' / 'Holzböden' / 'Laminat';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b893f907-0f10-6f8c-9cde-9a29af232a05;Laminat-Fußbodenbeläge;;7,45;875;0,008;;;7,45;A1-A3;-5,2721;4,4453E-07;0,0053593;0,019598;0,0066825;3,0883E-06;105,29;6,53433;144,376;150,91;129,558;0,592274;130,15;0;0;0;1,8391;1,3339E-07;0,05378;0,0066687;0;0;0;0;1,651
8f764a39-2539-4510-8c0a-ab5d67fbb59b;00.08.000;Laminat-Fußbodenbeläge;'Holz' / 'Holzböden' / 'Laminat';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b893f907-0f10-6f8c-9cde-9a29af232a05;Laminat-Fußbodenbeläge;;7,45;875;0,008;;;7,45;A4;0,34921;8,802E-15;-0,00019863;0,0044463;0,00059519;2,7804E-08;4,5387;0,21852;0;0,21852;4,5556;0;4,5556;0;0;0;0,00025458;1,9941E-07;0,0002538;0,000006638;0;0;0;0;0
