UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul; A1-A3 existing; C3 existing; C4 existing; D existing
2bf377b2-7923-4e05-b7a0-3c02e63d3476;00.00.007;Lichtkuppeln - LAMILUX Heinrich Strunz GmbH - Lichtkuppel F100;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;qm;0a9b9264-fcab-479e-b736-d6eaf579c186;Lichtkuppeln - LAMILUX Heinrich Strunz GmbH - Lichtkuppel F100;;35,2;;;;;;A1-A3;true;false;false;false
da649461-9a6f-49c9-aa2e-5d91b1969328;00.00.003;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Rauchlift Lichtband S;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;qm;dfa88d28-ed00-49d3-b85a-dbac0ea9bd60;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Rauchlift Lichtband S;;18,8;;;;;;A1-A3;true;false;false;false
1c91f081-db63-40ee-9857-7cbbe344713c;00.00.003;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Rauchlift Lichtband B;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;qm;5195cac7-d383-4d55-b852-3a7d23b6366b;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Rauchlift Lichtband B;;22,1;;;;;;A1-A3;true;false;false;false
e34ee1d3-0a6f-4017-b9f0-57d13639d354;00.00.003;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Lichtband S;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;qm;b72c301f-f60b-42fe-9040-b8767a2950e2;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Lichtband S;;134,1;;;;;;A1-A3;true;false;false;false
19e36ce7-1f2d-4464-9375-2b9e9bbc3cac;00.00.003;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Lichtband B;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;qm;cee48103-5da6-46c3-a7b2-db7f1d21f598;Lichtbänder - LAMILUX Heinrich Strunz GmbH - Lichtband B;;98,7;;;;;;A1-A3;true;false;false;false
8e7882f9-2e2c-4e32-8e70-e37ade20c20c;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster F100;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;386f92de-d225-4a2b-ab12-0b59d29e0f45;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster F100;;139,2;;;;;;A1-A3;true;false;false;false
966b0795-c7e3-4f23-86ba-55c4aa8fb5ff;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;770bfee7-1708-47a1-a921-bc8b7ec9dd68;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE;;72,1;;;;;;A1-A3;true;false;false;false
6623b599-38fb-4c41-877b-7da12cd58250;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE Passivhaus;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;2fb8c3aa-8f26-49db-b478-f9ae3eab971d;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE Passivhaus;;86;;;;;;A1-A3;true;false;false;false
8679c66e-f1d5-4be4-bb8a-7d55bf4e16fa;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Rauchlift ME;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;b3615237-c562-419c-946a-0e3d23e1419d;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Rauchlift ME;;103,3;;;;;;A1-A3;true;false;false;false
f4e70d32-54be-4de5-9771-855e038b9133;00.00.005;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Glasdach PR60;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;deeb3878-7128-4f40-a684-d355dbff7733;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Glasdach PR60;;61,8;;;;;;A1-A3;true;false;false;false
f9ddd824-3c3a-4aab-940f-e45da819d53c;00.00.006;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Rauchlift Glasdach PR60;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;24cb631b-b41f-4fb0-8dd0-1b9530bd4a59;Glasarchitektur - LAMILUX Heinrich Strunz GmbH - Rauchlift Glasdach PR60;;55,9;;;;;;A1-A3;true;false;false;false
4d22a515-cfcc-4bcb-bbf9-a6e647bed9ab;00.00.007;Tür - Hörmann KG Eckelhausen - Haustür;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;fb2ada2b-ac1a-4631-972f-2f72185ec2c8;Tür - Hörmann KG Eckelhausen - Haustür;;47;;;;;;A1-A3;true;false;false;false
8526239b-fa75-4b15-b4d5-790f1a15bba6;00.00.009;Tür - Hörmann KG Eckelhausen - Rauchschutztür;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;71f5b28d-dabb-4d32-8dad-e54985a6c44b;Tür - Hörmann KG Eckelhausen - Rauchschutztür;;41;;;;;;A1-A3;true;false;false;false
b9c08cf4-c6ad-4f12-bd5a-524c5a10ef51;00.00.008;Tür - Hörmann KG Eckelhausen - Feuerschutztür T30;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;0aa286e0-c5b8-461f-8198-4ec9a17242b3;Tür - Hörmann KG Eckelhausen - Feuerschutztür T30;;55;;;;;;A1-A3;true;false;false;false
34a3f341-4af5-4ad4-9e17-6ff9b0713dfc;00.01.007;Tür - Hörmann KG Eckelhausen - Feuerschutztür T90;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;36339644-f567-46d3-8e12-bbc90d359f64;Tür - Hörmann KG Eckelhausen - Feuerschutztür T90;;101;;;;;;A1-A3;true;false;false;false
00914cfd-da94-4837-92c3-9133c36c4410;00.00.011;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 2;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;7888c6be-867b-48d1-bbc9-9e76c8b22ad6;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 2;;35,8;;;;;;A1-A3;true;false;false;false
6c653c09-ee1d-46d5-ba53-47475768a341;00.00.012;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 3;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;5e0e2a9b-2fb4-43fc-9c88-9425bdf51903;Rahmenlose Schiebefenster - Skyframe AG - Sky-Frame 3;;52,6;;;;;;A1-A3;true;false;false;false
81f26749-0b39-4eb5-9015-bbebae3c7413;00.00.008;Tor - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - Schnelllauf-Spiraltor SST Alu;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;961d7903-81b7-4849-8515-06b9bcded472;Tor - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - Schnelllauf-Spiraltor SST Alu;;88,54;;;6,3;;;A1-A3;true;true;true;true
52db1ee8-72c2-4c45-97bd-21b9501c59be;00.00.009;Tor - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - Schnelllauf-Spiraltor SST Stahl;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;e0a18af4-de58-41dc-be16-4b60b468a3bc;Tor - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - Schnelllauf-Spiraltor SST Stahl;;83,4;;;14,3;;;A1-A3;true;true;true;true
4064c6df-dcc8-4a4f-9a67-207dd38398b2;00.00.009;Tor - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - Schnelllauf-Turbotor STT;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;eff5284d-2095-434d-9acb-4ccba8bd104d;Tor - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - Schnelllauf-Turbotor STT;;85,08;;;15,2;;;A1-A3;true;true;true;true
f44d2f80-3b83-4f28-96fc-36d4279edf8b;00.01.003;Glas - Promat GmbH - Brandschutzglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;average dataset;1;m3;87d1e421-3eef-4078-bda4-e539e8bd5803;Glas - Promat GmbH - Brandschutzglas;;50,05;;0,0211;;;;A1-A3;true;false;false;false
a94761d9-2c1e-467b-a062-846b099ba375;00.01.003;Flachglas - Guardian - Flachglas beschichtet;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;3337fabc-eb8a-43a5-9009-b874d4f93354;Flachglas - Guardian - Flachglas beschichtet;;2,5;;0,001;;;;A1-A3;true;false;false;false
096273e5-a370-4edd-852c-f2abfa9cfb83;00.01.004;Flachglas - Guardian - Flachglas unbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;average dataset;1;m3;c55200b7-c6f1-481f-8b18-6d4c712c852c;Flachglas - Guardian - Flachglas unbeschichtet;;2,5;;0,001;;;;A1-A3;true;false;false;false
8edefd8f-607c-47d5-9b02-d64942204a3a;00.01.004;Flachglas - Guardian - Verbundsicherheitsglas (VSG);Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;77301145-b3bf-4c2c-9ad1-d7421821d6f6;Flachglas - Guardian - Verbundsicherheitsglas (VSG);;2,5;;0,001;;;;A1-A3;true;false;false;false
f168113d-f78a-4bb2-bfcd-07c3daac8014;00.01.008;Floatglas - Guardian Europe S.à r.l. - Mirror / Ultra Mirror;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;m3;b40f1b65-49b9-4c12-85fa-11cfbe9daf3e;Floatglas - Guardian Europe S.à r.l. - Mirror / Ultra Mirror;;;;0,000051;;;;A1-A3;true;false;false;false
40902922-944b-4126-a6d0-49982eb2361e;00.01.008;Floatglas - Guardian Europe S.à r.l. - SatinDeco;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;m3;9f5d7c97-b538-4092-bbf4-f81be3e98bf8;Floatglas - Guardian Europe S.à r.l. - SatinDeco;;;;0,004;;;;A1-A3;true;false;false;false
9498de37-a640-4715-aaeb-07fe2631dad4;00.01.009;Floatglas - Guardian Europe S.à r.l. - Wet coating for painted glass;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;m3;dfdc6da3-56d8-45f5-a72d-400fc2a0c303;Floatglas - Guardian Europe S.à r.l. - Wet coating for painted glass;;;;0,000045;;;;A1-A3;true;false;false;false
973a5aa1-fc59-4048-98ca-a9d57290bf58;00.00.008;Tor - Teckentrup GmbH & Co. KG - Falttor;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;representative dataset;1;qm;bb5ea8e6-76bc-4117-a082-602345f5341b;Tor - Teckentrup GmbH & Co. KG - Falttor;;89;;;;;;A1-A3;true;false;false;false
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3;00.00.008;Tor - Teckentrup GmbH & Co. KG - Schiebetor;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;representative dataset;1;qm;9b1daa9b-d84a-4c0f-b93f-1994af4c5516;Tor - Teckentrup GmbH & Co. KG - Schiebetor;;125;;;;;;A1-A3;true;false;false;false
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;A1-A3;true;false;false;false
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;A1-A3;true;false;false;false
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;A1-A3;true;false;false;false
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;A1-A3;true;false;false;false
6e73328a-962a-43dc-9bbf-91cf6a315b42;00.00.011;Tor - Teckentrup GmbH & Co. KG - Garagensektionaltor;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;representative dataset;1;qm;ba2482d7-95dd-401d-8fd6-e4b62760ee96;Tor - Teckentrup GmbH & Co. KG - Garagensektionaltor;;10,9;;;;;;A1-A3;true;false;false;false
4f73e527-0ca3-4d43-8686-1f18d3c6b426;00.00.013;Tor - Teckentrup GmbH & Co. KG - Industriesektionaltor;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;representative dataset;1;qm;e19b8ddc-f593-4985-9bf2-f0b4dd4c365e;Tor - Teckentrup GmbH & Co. KG - Industriesektionaltor;;30,4;;;;;;A1-A3;true;false;false;false
083d5e15-abcd-45d6-91de-726a16b204f1;00.00.010;Tor - Teckentrup GmbH & Co. KG - Rolltor;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;representative dataset;1;qm;a19f49c6-48a1-4605-9478-e18f4efb72c7;Tor - Teckentrup GmbH & Co. KG - Rolltor;;36,3;;;;;;A1-A3;true;false;false;false
2d10d549-e9de-4dbe-a732-4331fa2c5aaa;00.01.006;Tor - Lindab A/S - Sektionaltor LDP;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;qm;a669d90a-8888-4bf0-be48-3911cbc3711e;Tor - Lindab A/S - Sektionaltor LDP;;19,7;;;;;;A1-A3;true;false;false;false
d8d9558c-e683-456f-8167-df390df76389;00.01.005;Tor - Lindab A/S - Sektionaltor LDC;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;e3ee9851-0f9c-41fd-bf02-39614af80d01;Tor - Lindab A/S - Sektionaltor LDC;;21,1;;;;;;A1-A3;true;false;false;false
039317ac-7393-41b2-b91f-7816db173d24;00.01.007;Tor - Lindab A/S - Sektionaltor LDI;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;6aa82f1d-d347-4513-ace0-1f3dba46654c;Tor - Lindab A/S - Sektionaltor LDI;;20,3;;;;;;A1-A3;true;false;false;false
24f9f8e0-423c-4fe3-a16a-7b93efae9421;00.02.004;Tür - Teckentrup GmbH & Co. KG - Multifunktionstür;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;9315b8bc-04da-4903-85b4-fee3a28e3e04;Tür - Teckentrup GmbH & Co. KG - Multifunktionstür;;44,1;;;;;;A1-A3;true;false;false;false
4fd7d37c-40aa-4433-80af-8dbe8544d856;00.01.004;Tor - Condoor BV - Industrie- und Garagentor Stahl 40 mm (PG 3);Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;m3;1af5560a-5f31-4e34-9fe8-bfb9b3c069fb;Tor - Condoor BV - Industrie- und Garagentor Stahl 40 mm (PG 3);;18,8;;0,04;;;;A1-A3;true;false;false;false
775c913f-860e-490e-a22e-2ca4591e89f6;00.01.005;Tor - Condoor BV - Industrie- und Garagentor Alu 80 mm (PG 1);Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;m3;edc72fac-e20d-4a8f-ad1d-2a569b6c86ef;Tor - Condoor BV - Industrie- und Garagentor Alu 80 mm (PG 1);;32,7;;0,08;;;;A1-A3;true;false;false;false
f2779d72-a491-4547-8e18-1437f8e66f92;00.01.005;Tor - Condoor BV - Industrie- und Garagentor Alu 40 mm (PG 2);Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Aluminium;specific dataset;1;m3;8419deef-abfa-45a5-8b57-b1756093d903;Tor - Condoor BV - Industrie- und Garagentor Alu 40 mm (PG 2);;14,7;;0,04;;;;A1-A3;true;false;false;false
0b87fabb-7beb-4faa-86dc-5d13bde3957b;00.02.005;Glas - AGC Glass Europe - Brandschutzglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;average dataset;1;m3;63b68c76-a897-4be1-90db-6da0647102f2;Glas - AGC Glass Europe - Brandschutzglas;;50,05;;0,0211;;;;A1-A3;true;false;false;false
ecef0675-6125-418b-a558-5fde99809570;00.01.005;Glaskeramik - MAGNA Glaskeramik GmbH - MAGNA Glaskeramik;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;m3;d43c2de7-cb48-44ac-8b8e-9f1c49f91355;Glaskeramik - MAGNA Glaskeramik GmbH - MAGNA Glaskeramik;;50,4;;0,021;;;;A1-A3;true;false;false;false
fafd5743-0b42-4614-8e3d-5c4eacdfba98;20.20.020;Mineralwolle (Innenausbau-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;84af0ec3-c0c6-427f-b6ac-6567b7a09416;Mineralwolle (Innenausbau-Dämmung) (m3);;;26,25;;;;;A1-A3;true;true;false;false
f8afef87-5de3-4996-838c-1f2af9ef81df;20.20.020;Mineralwolle (Fassaden-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;904c1dfb-eef1-4fbd-91da-f3c4032d3364;Mineralwolle (Fassaden-Dämmung) (m3);;;46,25;;;;;A1-A3;true;true;false;false
f70e7397-ab7b-47c8-a172-6992a615ee2e;20.20.020;Blähton Körnung;Mineralische Baustoffe / Zuschläge / Blähton;generic dataset;1;kg;281fa1e8-d1a1-4fad-8406-07ee05201870;Blähton Korn;;;;;;;;A1-A3;true;false;false;false
e5cd5727-a516-4081-8fdf-4fc0ce142d90;20.20.020;WDVS Verklebung und Beschichtung Kratzputz mineralisch;Dämmstoffe / Wärmedämmverbundsystem / Wärmedämmverbundsystem;generic dataset;1;qm;f5c84fb0-e0af-44c3-8013-240c39cb07e6;WDVS Verklebung und Beschichtung Kratzputz mineralisch;;35,18;;;;;;A1-A3;true;true;false;false
c7e171fb-d5eb-4867-9fb2-961dec81d6aa;20.20.020;Blähton LB Hohlblockstein Trennwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;8dd423b1-7215-4ea9-a0da-94b889e6c023;Blähton LB Hohlblockstein Trennwand (m3);;;1601;;;;;A1-A3;true;false;false;false
a758fb6a-7fb1-4cdc-b652-c42cf2f7632c;20.20.020;Transportbeton C30/37;Mineralische Baustoffe / Mörtel und Beton / Beton;generic dataset;1;m3;b929fd24-5ca1-4943-82a3-e3325bc04482;Transportbeton C30/37 (m³);;;2360;;;;;A1-A3;true;false;false;false
9702d9ab-2af2-4fdc-9d99-225583a9ffb7;20.20.020;Transportbeton C20/25;Mineralische Baustoffe / Mörtel und Beton / Beton;generic dataset;1;m3;768dfe75-bb7f-4a11-b2ab-692406188bfc;Transportbeton C20/25 (m³);;;2360;;;;;A1-A3;true;false;false;false
94ef6ac0-956a-4d60-9062-990df91e7917;20.20.020;WDVS Verklebung und Beschichtung Silikat-Dispersionsputz;Dämmstoffe / Wärmedämmverbundsystem / Wärmedämmverbundsystem;generic dataset;1;qm;ea5f4834-53b5-4796-ada4-d24ed86316b3;WDVS Verklebung und Beschichtung Silikat-Dispersionsputz;;12,48;;;;;;A1-A3;true;true;false;false
8f44840b-28ae-418b-bf12-fcac5b7c68b3;20.20.020;Bims-Planstein (SFK-4);Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;5ee8cffa-390f-4fc7-96dd-f4edc397eae3;Bims-Planstein (SFK-4) [m3];;;900;;;;;A1-A3;true;false;false;false
88cc57f7-384d-47a3-826a-e4fce57a32bd;20.20.020;WDVS Verklebung und Beschichtung Kunstharzputz;Dämmstoffe / Wärmedämmverbundsystem / Wärmedämmverbundsystem;generic dataset;1;qm;07b8fd2e-94cf-419e-a2f7-a97c4ec8b900;WDVS Verklebung und Beschichtung Kunstharzputz;;12,48;;;;;;A1-A3;true;true;false;false
86380db6-3062-4d40-826d-732c24ed3cad;20.20.020;Mineralwolle (Schrägdach-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;fb8bbdb6-4231-4994-ab8b-10ac60e3c64d;Mineralwolle (Schrägdach-Dämmung) (m3);;;30;;;;;A1-A3;true;true;false;false
63ddb7e1-4e0b-43cb-8a8d-82c5c137a2a2;20.20.020;Leichtbetonstein aus 100% Naturbims;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;e923cdb1-282d-4ed2-becc-958ffa3ad156;Leichtbetonstein aus 100% Naturbims [m3];;;500;;;;;A1-A3;true;false;false;false
6108c144-5112-4f18-bcb1-d1ff8eb831a6;20.20.020;WDVS Verklebung und Beschichtung Leichtputz mineralisch;Dämmstoffe / Wärmedämmverbundsystem / Wärmedämmverbundsystem;generic dataset;1;qm;12cea679-672c-4ba8-a265-c51cb4b7c799;WDVS Verklebung und Beschichtung Leichtputz mineralisch;;11,4;;;;;;A1-A3;true;true;false;false
49fe2b06-ea9c-4cef-b0a1-a75fd1ed6bf8;20.20.020;WDVS Verklebung und Beschichtung Dekorputz mineralisch;Dämmstoffe / Wärmedämmverbundsystem / Wärmedämmverbundsystem;generic dataset;1;qm;f4ecc4bb-a694-429c-bdcc-0a117f98111a;WDVS Verklebung und Beschichtung Dekorputz mineralisch;;17,4;;;;;;A1-A3;true;true;false;false
4477c6ca-b728-41fb-a231-366e159a73df;20.20.020;Mineralwolle (Flachdach-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;6403d5d9-9978-4183-b140-a30ce936545e;Mineralwolle (Flachdach-Dämmung) (m3);;;145;;;;;A1-A3;true;true;false;false
3749834e-307f-4cb2-b903-4ef4bd463446;20.20.020;Blähton Sand;Mineralische Baustoffe / Zuschläge / Blähton;generic dataset;1;kg;be6f1f64-6794-468f-8c33-ddc1a05fa5e0;Blähton Sand;500;;;;;;;A1-A3;true;false;false;false
2691d6e4-a41e-40d7-92ca-680f8785fc1d;20.20.020;Mineralwolle (Boden-Dämmung);Dämmstoffe / Mineralwolle / Mineralwolle;generic dataset;1;m3;c63efd9f-61cd-4a49-a7c6-8ada4538f283;Mineralwolle (Boden-Dämmung) (m3);;;85;;;;;A1-A3;true;true;false;false
21a40e8f-3897-4465-975b-81b6370936fb;20.20.020;Blähton LB Planstein Außenwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;5fd00b13-b28c-4d2c-97e3-d7f431eb420d;Blähton LB Planstein Außenwand (m3);;;501;;;;;A1-A3;true;false;false;false
1b978129-dd5e-45ea-9c82-1c3510e9c965;20.20.020;Blähton LB Planstein Innenwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;b6509ee0-6753-4818-b960-000ac93c6739;Blähton LB Planstein Innenwand (m3);;;701;;;;;A1-A3;true;false;false;false
1b84e630-6489-493e-a066-1b976684dd03;20.20.020;WDVS Verklebung und Beschichtung Silikonharzputz;Dämmstoffe / Wärmedämmverbundsystem / Wärmedämmverbundsystem;generic dataset;1;qm;c4745af7-fc6b-4588-866a-fcc7d38f1116;WDVS Verklebung und Beschichtung Silikonharzputz;;12,3;;;;;;A1-A3;true;true;false;false
344130c3-108a-4076-9574-2f1f808c1a2c;00.02.000;Furniersperrholz (Durchschnitt DE);Holz / Holzwerkstoffe / Sperrholz;representative dataset;1;m3;5cebd565-5fb7-4356-a150-1daf308d1558;Funiersperrholz;;;823,93;;;;;A1;true;true;false;false
b60398b4-f72d-45a1-9272-696070e074af;00.02.000;Balkenschichtholz (Durchschnitt DE);Holz / Vollholz / Balkenschichtholz (Duo-Triobalken);representative dataset;1;m3;125b4266-afe2-434c-b119-2a24338aad6c;Balkenschichtholz (11% Feuchte);;;500,36;;;;;A1;true;true;false;false
6f6fdc0b-4163-4f99-92cb-7b9e3008bae4;00.02.000;3- und 5-Schicht Massivholzplatte (Durchschnitt DE);Holz / Holzwerkstoffe / 3- und 5-Schichtplatten;representative dataset;1;m3;4e1beb5b-f059-4aa9-b12a-4462eb1fa606;3- und 5 Schichtplatte;;;510,45;;;;;A1;true;true;false;false
c4272b73-7a14-4be6-ab51-f5bcd6eef989;00.02.000;Laubschnittholz - getrocknet (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;f6149104-4f3a-465d-95b2-f806579210a3;Laubschnittholz - getrocknet (Durchschnitt DE);;;761,6;;;;;A1;true;true;false;false
e71b8242-eda8-408a-9ff8-37cd28896b4a;01.02.000;Oriented Strand Board (Durchschnitt DE);Holz / Holzwerkstoffe / OSB-Platte;representative dataset;1;m3;c609779a-687f-416c-94af-1ccbc2cb4f43;OSB;;;600;;;;;A1;true;true;false;false
57fed1c6-f30d-4e78-9fb6-b93810b6e825;00.02.000;Nadelschnittholz - frisch (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;ae26ee9e-f46b-408b-ba2a-ed31e7736077;Nadelschnittholz - frisch (Durchschnitt DE);;;674,74;;;;;A1;true;true;false;false
1270c857-6de2-484f-aed0-251b3b7b6965;00.02.000;Spanplatte, roh (Durchschnitt DE);Holz / Holzwerkstoffe / Spanplatten;representative dataset;1;m3;a0bd27cf-ab84-48b0-89e2-a18ba09d1902;Spanplatte, roh (7% Feuchte);;;633,31;;;;;A1;true;true;false;false
954a286e-36e6-4ceb-9ab9-ec4270b618aa;00.02.000;Brettsperrholz (Durchschnitt DE);Holz / Vollholz / Brettschichtholzplatte;representative dataset;1;m3;7f66c09b-e9a1-43d1-a34b-d53517950d02;Brettsperrholz;;;489,41;;;;;A1;true;true;false;false
c56b1971-bdde-41b5-b139-9daed5baca91;00.02.000;Spanplatte - melaminbeschichtet (Durchschnitt DE);Holz / Holzwerkstoffe / Spanplatten;representative dataset;1;m3;5581bb28-60b4-40bd-9ba0-e646d6f5de54;Spanplatte, melaminbeschichtet;;;633,29;;;;;A1;true;true;false;false
